ID,original_Descrizione Regione,original_Codice Azienda,original_Tipo Azienda,original_Codice struttura,original_Subcodice,original_Denominazione Struttura/Stabilimento,original_Indirizzo,original_Codice Comune,original_Comune,original_Sigla Provincia,original_Codice tipo struttura,original_Descrizione tipo struttura,original_Codice disciplina,original_Descrizione disciplina,original_Tipo di Disciplina,original_N° Reparti,original_Posti letto degenza ordinaria,original_Posti letto degenza a pagamento,original_Posti letto Day Hospital,original_Posti letto Day Surgery,original_Totale posti letto,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level
387,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,43,UROLOGIA,ACUTI,1,20,0,0,0,20,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
388,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,49,TERAPIA INTENSIVA,ACUTI,3,22,0,0,0,22,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
389,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,50,UNITA` CORONARICA,ACUTI,1,10,0,0,0,10,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
390,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,51,ASTANTERIA,ACUTI,2,36,0,0,0,36,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
391,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,2,20,0,3,0,23,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
392,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,58,GASTROENTEROLOGIA,ACUTI,1,8,0,0,0,8,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
393,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,62,NEONATOLOGIA,ACUTI,1,16,0,0,0,16,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
394,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,64,ONCOLOGIA,ACUTI,1,10,0,0,0,10,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
395,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,68,PNEUMOLOGIA,ACUTI,2,44,0,0,0,44,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
396,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,73,TERAPIA INTENSIVA NEONATALE,ACUTI,1,12,0,0,0,12,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
397,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,96,TERAPIA DEL DOLORE,ACUTI,1,2,0,0,0,2,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
398,LAZIO,902,2,120902,1,AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA,VIA DELL`AMBA ARADAM 9,58091,ROMA,RM,0,Azienda Ospedaliera,98,DAY SURGERY,ACUTI,13,0,0,0,36,36,41.8855455,12.5027951,"Via dell'Amba Aradam, 9, Roma Roma, Italia",,9,Via dell'Amba Aradam,,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
399,LAZIO,902,2,120902,2,AO  S.GIOVANNI ADDOLORATA/POL. MIL CELIO,"VIA S. STEFANO ROTONDO , 4",58091,ROMA,RM,0,Azienda Ospedaliera,51,ASTANTERIA,ACUTI,1,40,0,0,0,40,41.886266,12.499003,"Via Di Santo Stefano Rotondo, 4, 00184 Roma Roma, Italia",,4,Via Di Santo Stefano Rotondo,184,Roma,Monti,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.729,1,0.81
400,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,6,CARDIOCHIRURGIA PEDIATRICA,ACUTI,2,32,0,3,0,35,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
401,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,8,CARDIOLOGIA,ACUTI,2,0,0,10,0,10,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
402,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,11,CHIRURGIA PEDIATRICA,ACUTI,5,45,0,0,12,57,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
403,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,12,CHIRURGIA PLASTICA,ACUTI,2,11,0,0,12,23,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
404,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,15,MEDICINA SPORTIVA,ACUTI,1,0,0,2,0,2,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
405,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,18,EMATOLOGIA,ACUTI,2,58,0,20,0,78,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
406,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,19,MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ,ACUTI,4,18,0,8,0,26,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
407,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,24,MALATTIE INFETTIVE E TROPICALI,ACUTI,2,1,0,4,0,5,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
408,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,32,NEUROLOGIA,ACUTI,2,18,0,10,0,28,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
409,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,33,NEUROPSICHIATRIA INFANTILE,ACUTI,3,8,0,16,0,24,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
410,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,21,0,0,2,23,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
411,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,39,PEDIATRIA,ACUTI,8,59,0,29,0,88,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
412,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,48,NEFROLOGIA (ABILITATO AL TRAPIANTO RENE),ACUTI,1,18,0,6,0,24,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
413,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,49,TERAPIA INTENSIVA,ACUTI,3,32,0,0,0,32,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
414,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,51,ASTANTERIA,ACUTI,1,12,0,0,0,12,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
415,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,52,DERMATOLOGIA,ACUTI,2,0,0,3,0,3,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
416,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,54,EMODIALISI,ACUTI,1,0,0,6,0,6,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
417,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,58,GASTROENTEROLOGIA,ACUTI,1,26,0,4,0,30,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
418,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,62,NEONATOLOGIA,ACUTI,1,12,0,1,0,13,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
419,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,64,ONCOLOGIA,ACUTI,2,19,0,12,0,31,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
420,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,68,PNEUMOLOGIA,ACUTI,1,21,0,2,0,23,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
421,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,69,RADIOLOGIA,ACUTI,1,0,0,2,0,2,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
422,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,73,TERAPIA INTENSIVA NEONATALE,ACUTI,1,22,0,0,0,22,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
423,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,76,NEUROCHIRURGIA PEDIATRICA,ACUTI,2,4,0,0,2,6,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
424,LAZIO,904,2,120904,1,OSPEDALE PEDIATRICO BAMBINO GESU`,PIAZZA S.ONOFRIO 4,58091,ROMA,RM,3.2,IRCCS privato,78,UROLOGIA PEDIATRICA,ACUTI,2,8,0,0,7,15,41.897076,12.46070441,"Ospedale Bambino Gesù, Piazza di Sant'Onofrio, 4, 00165 Roma Roma, Italia",Ospedale Bambino Gesù,4,Piazza di Sant'Onofrio,165,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.63
425,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,1,ALLERGOLOGIA,ACUTI,1,0,0,6,0,6,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
426,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,2,DAY HOSPITAL,ACUTI,2,0,0,4,0,4,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
427,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,7,CARDIOCHIRURGIA,ACUTI,1,21,0,0,0,21,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
428,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,8,CARDIOLOGIA,ACUTI,5,59,0,3,0,62,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
429,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,9,CHIRURGIA GENERALE,ACUTI,18,190,0,0,2,192,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
430,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,10,CHIRURGIA MAXILLO FACCIALE,ACUTI,1,8,0,0,0,8,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
431,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,11,CHIRURGIA PEDIATRICA,ACUTI,1,5,0,0,0,5,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
432,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,12,CHIRURGIA PLASTICA,ACUTI,2,6,0,0,1,7,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
433,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,13,CHIRURGIA TORACICA,ACUTI,1,16,0,0,0,16,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
434,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,14,CHIRURGIA VASCOLARE,ACUTI,1,9,0,0,0,9,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
435,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,18,EMATOLOGIA,ACUTI,3,43,0,5,0,48,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
436,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,19,MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ,ACUTI,5,19,0,4,0,23,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
437,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,21,GERIATRIA,ACUTI,2,24,0,17,0,41,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
438,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,24,MALATTIE INFETTIVE E TROPICALI,ACUTI,2,40,0,1,0,41,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
439,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,26,MEDICINA GENERALE,ACUTI,12,220,0,2,0,222,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
